/// OKKK - KUWAIT REGIONS
MAP:Kuwait SMGCS - REGIONS:AGT2
FOLDER:Kuwait SMGCS
N029.14.05.290 E047.58.50.633
N029.14.04.715 E047.58.49.109
N029.14.07.433 E047.58.47.764
COORDTYPE:OTHER:REGION
N029.14.03.663 E047.58.51.479
N029.14.01.678 E047.58.52.510
N029.14.01.167 E047.58.51.225
N029.14.03.149 E047.58.50.189
COORDTYPE:OTHER:REGION
N029.14.10.960 E047.58.52.215
N029.14.09.746 E047.58.49.060
N029.14.10.920 E047.58.48.494
N029.14.12.175 E047.58.51.603
COORDTYPE:OTHER:REGION
N029.13.57.879 E047.58.54.484
N029.13.57.255 E047.58.52.869
N029.13.59.644 E047.58.51.667
N029.14.00.272 E047.58.53.240
COORDTYPE:OTHER:REGION
N029.13.32.034 E047.59.07.309
N029.13.31.859 E047.59.07.378
N029.13.31.437 E047.59.06.293
N029.13.32.008 E047.59.06.001
N029.13.31.749 E047.59.05.363
N029.13.32.393 E047.59.05.042
N029.13.32.247 E047.59.04.627
N029.13.32.628 E047.59.04.349
N029.13.32.479 E047.59.04.058
N029.13.33.085 E047.59.03.696
N029.13.33.225 E047.59.04.065
N029.13.33.673 E047.59.03.815
N029.13.33.862 E047.59.04.278
N029.13.34.550 E047.59.03.902
N029.13.35.279 E047.59.05.615
COORDTYPE:OTHER:REGION
N029.13.54.775 E047.58.59.969
N029.13.52.025 E047.59.01.409
N029.13.51.968 E047.59.01.269
N029.13.52.125 E047.59.01.185
N029.13.51.594 E047.58.59.879
N029.13.54.046 E047.58.58.569
N029.13.54.595 E047.58.59.918
N029.13.54.726 E047.58.59.848

COLOR:SMGCS_RUNWAYMARKINGS
COORDTYPE:OTHER:REGION
N029.13.42.068 E047.56.31.795
N029.13.41.183 E047.56.32.260
N029.13.41.159 E047.56.32.202
N029.13.42.043 E047.56.31.735
COORDTYPE:OTHER:REGION
N029.13.42.118 E047.56.31.913
N029.13.41.232 E047.56.32.378
N029.13.41.209 E047.56.32.320
N029.13.42.093 E047.56.31.853
COORDTYPE:OTHER:REGION
N029.13.42.017 E047.56.31.674
N029.13.41.131 E047.56.32.139
N029.13.41.108 E047.56.32.081
N029.13.41.992 E047.56.31.614
COORDTYPE:OTHER:REGION
N029.13.41.965 E047.56.31.551
N029.13.41.080 E047.56.32.016
N029.13.41.056 E047.56.31.958
N029.13.41.940 E047.56.31.491
COORDTYPE:OTHER:REGION
N029.13.41.914 E047.56.31.430
N029.13.41.029 E047.56.31.895
N029.13.41.005 E047.56.31.837
N029.13.41.889 E047.56.31.370
COORDTYPE:OTHER:REGION
N029.13.41.863 E047.56.31.309
N029.13.40.978 E047.56.31.774
N029.13.40.954 E047.56.31.716
N029.13.41.838 E047.56.31.249
COORDTYPE:OTHER:REGION
N029.13.41.813 E047.56.31.190
N029.13.40.927 E047.56.31.655
N029.13.40.904 E047.56.31.597
N029.13.41.788 E047.56.31.130
COORDTYPE:OTHER:REGION
N029.13.41.761 E047.56.31.065
N029.13.40.875 E047.56.31.530
N029.13.40.851 E047.56.31.473
N029.13.41.735 E047.56.31.006
COORDTYPE:OTHER:REGION
N029.13.41.643 E047.56.30.773
N029.13.40.757 E047.56.31.238
N029.13.40.733 E047.56.31.180
N029.13.41.617 E047.56.30.713
COORDTYPE:OTHER:REGION
N029.13.41.692 E047.56.30.891
N029.13.40.806 E047.56.31.356
N029.13.40.783 E047.56.31.298
N029.13.41.667 E047.56.30.831
COORDTYPE:OTHER:REGION
N029.13.41.592 E047.56.30.652
N029.13.40.706 E047.56.31.117
N029.13.40.682 E047.56.31.059
N029.13.41.566 E047.56.30.592
COORDTYPE:OTHER:REGION
N029.13.41.540 E047.56.30.529
N029.13.40.654 E047.56.30.994
N029.13.40.631 E047.56.30.936
N029.13.41.514 E047.56.30.469
COORDTYPE:OTHER:REGION
N029.13.41.489 E047.56.30.408
N029.13.40.603 E047.56.30.873
N029.13.40.580 E047.56.30.815
N029.13.41.463 E047.56.30.348
COORDTYPE:OTHER:REGION
N029.13.41.438 E047.56.30.287
N029.13.40.552 E047.56.30.752
N029.13.40.528 E047.56.30.694
N029.13.41.412 E047.56.30.227
COORDTYPE:OTHER:REGION
N029.13.41.387 E047.56.30.168
N029.13.40.501 E047.56.30.633
N029.13.40.478 E047.56.30.575
N029.13.41.362 E047.56.30.108
COORDTYPE:OTHER:REGION
N029.13.41.335 E047.56.30.043
N029.13.40.449 E047.56.30.508
N029.13.40.426 E047.56.30.451
N029.13.41.310 E047.56.29.983
COORDTYPE:OTHER:REGION
N029.11.28.503 E047.57.42.803
N029.11.27.617 E047.57.43.268
N029.11.27.593 E047.57.43.210
N029.11.28.477 E047.57.42.743
COORDTYPE:OTHER:REGION
N029.11.28.552 E047.57.42.921
N029.11.27.666 E047.57.43.386
N029.11.27.643 E047.57.43.328
N029.11.28.527 E047.57.42.861
COORDTYPE:OTHER:REGION
N029.11.28.451 E047.57.42.682
N029.11.27.566 E047.57.43.147
N029.11.27.542 E047.57.43.089
N029.11.28.426 E047.57.42.622
COORDTYPE:OTHER:REGION
N029.11.28.400 E047.57.42.559
N029.11.27.514 E047.57.43.024
N029.11.27.490 E047.57.42.966
N029.11.28.374 E047.57.42.499
COORDTYPE:OTHER:REGION
N029.11.28.349 E047.57.42.438
N029.11.27.463 E047.57.42.903
N029.11.27.439 E047.57.42.845
N029.11.28.323 E047.57.42.378
COORDTYPE:OTHER:REGION
N029.11.28.298 E047.57.42.317
N029.11.27.412 E047.57.42.782
N029.11.27.388 E047.57.42.724
N029.11.28.272 E047.57.42.257
COORDTYPE:OTHER:REGION
N029.11.28.247 E047.57.42.198
N029.11.27.361 E047.57.42.663
N029.11.27.338 E047.57.42.605
N029.11.28.222 E047.57.42.138
COORDTYPE:OTHER:REGION
N029.11.28.195 E047.57.42.073
N029.11.27.309 E047.57.42.538
N029.11.27.286 E047.57.42.481
N029.11.28.169 E047.57.42.014
COORDTYPE:OTHER:REGION
N029.11.28.077 E047.57.41.781
N029.11.27.191 E047.57.42.246
N029.11.27.168 E047.57.42.188
N029.11.28.052 E047.57.41.721
COORDTYPE:OTHER:REGION
N029.11.28.126 E047.57.41.899
N029.11.27.241 E047.57.42.364
N029.11.27.217 E047.57.42.306
N029.11.28.101 E047.57.41.839
COORDTYPE:OTHER:REGION
N029.11.28.026 E047.57.41.660
N029.11.27.140 E047.57.42.125
N029.11.27.117 E047.57.42.067
N029.11.28.000 E047.57.41.600
COORDTYPE:OTHER:REGION
N029.11.27.974 E047.57.41.537
N029.11.27.088 E047.57.42.002
N029.11.27.065 E047.57.41.944
N029.11.27.949 E047.57.41.477
COORDTYPE:OTHER:REGION
N029.11.27.923 E047.57.41.416
N029.11.27.037 E047.57.41.881
N029.11.27.014 E047.57.41.823
N029.11.27.898 E047.57.41.356
COORDTYPE:OTHER:REGION
N029.11.27.872 E047.57.41.295
N029.11.26.986 E047.57.41.760
N029.11.26.963 E047.57.41.702
N029.11.27.847 E047.57.41.235
COORDTYPE:OTHER:REGION
N029.11.27.821 E047.57.41.176
N029.11.26.936 E047.57.41.641
N029.11.26.912 E047.57.41.583
N029.11.27.796 E047.57.41.116
COORDTYPE:OTHER:REGION
N029.11.27.769 E047.57.41.051
N029.11.26.883 E047.57.41.516
N029.11.26.860 E047.57.41.459
N029.11.27.744 E047.57.40.992
COORDTYPE:OTHER:REGION
N029.11.30.521 E047.57.40.726
N029.11.29.566 E047.57.41.228
N029.11.29.547 E047.57.41.181
N029.11.30.500 E047.57.40.680
COORDTYPE:OTHER:REGION
N029.11.32.296 E047.57.39.797
N029.11.31.340 E047.57.40.298
N029.11.31.322 E047.57.40.251
N029.11.32.275 E047.57.39.751
COORDTYPE:OTHER:REGION
N029.11.34.078 E047.57.38.863
N029.11.33.123 E047.57.39.364
N029.11.33.104 E047.57.39.318
N029.11.34.058 E047.57.38.817
COORDTYPE:OTHER:REGION
N029.11.35.858 E047.57.37.931
N029.11.34.902 E047.57.38.432
N029.11.34.883 E047.57.38.385
N029.11.35.837 E047.57.37.885
COORDTYPE:OTHER:REGION
N029.11.37.643 E047.57.36.995
N029.11.36.688 E047.57.37.497
N029.11.36.669 E047.57.37.450
N029.11.37.622 E047.57.36.949
COORDTYPE:OTHER:REGION
N029.11.39.348 E047.57.36.034
N029.11.38.393 E047.57.36.535
N029.11.38.374 E047.57.36.488
N029.11.39.328 E047.57.35.988
COORDTYPE:OTHER:REGION
N029.11.41.146 E047.57.35.097
N029.11.40.191 E047.57.35.598
N029.11.40.172 E047.57.35.552
N029.11.41.126 E047.57.35.051
COORDTYPE:OTHER:REGION
N029.11.42.887 E047.57.34.190
N029.11.41.932 E047.57.34.692
N029.11.41.913 E047.57.34.645
N029.11.42.866 E047.57.34.144
COORDTYPE:OTHER:REGION
N029.11.44.687 E047.57.33.252
N029.11.43.732 E047.57.33.754
N029.11.43.713 E047.57.33.707
N029.11.44.666 E047.57.33.206
COORDTYPE:OTHER:REGION
N029.11.46.457 E047.57.32.311
N029.11.45.501 E047.57.32.812
N029.11.45.483 E047.57.32.766
N029.11.46.436 E047.57.32.265
COORDTYPE:OTHER:REGION
N029.11.48.206 E047.57.31.380
N029.11.47.251 E047.57.31.882
N029.11.47.232 E047.57.31.835
N029.11.48.186 E047.57.31.334
COORDTYPE:OTHER:REGION
N029.11.49.963 E047.57.30.407
N029.11.49.007 E047.57.30.909
N029.11.48.988 E047.57.30.862
N029.11.49.942 E047.57.30.361
COORDTYPE:OTHER:REGION
N029.11.51.707 E047.57.29.477
N029.11.50.752 E047.57.29.979
N029.11.50.733 E047.57.29.932
N029.11.51.687 E047.57.29.431
COORDTYPE:OTHER:REGION
N029.11.53.459 E047.57.28.543
N029.11.52.504 E047.57.29.045
N029.11.52.485 E047.57.28.998
N029.11.53.439 E047.57.28.497
COORDTYPE:OTHER:REGION
N029.11.55.236 E047.57.27.596
N029.11.54.281 E047.57.28.098
N029.11.54.262 E047.57.28.051
N029.11.55.216 E047.57.27.550
COORDTYPE:OTHER:REGION
N029.11.57.012 E047.57.26.650
N029.11.56.056 E047.57.27.152
N029.11.56.038 E047.57.27.105
N029.11.56.991 E047.57.26.604
COORDTYPE:OTHER:REGION
N029.11.58.772 E047.57.25.712
N029.11.57.816 E047.57.26.214
N029.11.57.798 E047.57.26.167
N029.11.58.751 E047.57.25.666
COORDTYPE:OTHER:REGION
N029.12.00.539 E047.57.24.770
N029.11.59.584 E047.57.25.272
N029.11.59.565 E047.57.25.225
N029.12.00.519 E047.57.24.724
COORDTYPE:OTHER:REGION
N029.12.02.305 E047.57.23.829
N029.12.01.350 E047.57.24.330
N029.12.01.331 E047.57.24.283
N029.12.02.285 E047.57.23.783
COORDTYPE:OTHER:REGION
N029.12.04.082 E047.57.22.882
N029.12.03.127 E047.57.23.383
N029.12.03.108 E047.57.23.336
N029.12.04.062 E047.57.22.836
COORDTYPE:OTHER:REGION
N029.12.05.828 E047.57.21.951
N029.12.04.873 E047.57.22.453
N029.12.04.854 E047.57.22.406
N029.12.05.808 E047.57.21.905
COORDTYPE:OTHER:REGION
N029.12.07.605 E047.57.21.004
N029.12.06.650 E047.57.21.506
N029.12.06.631 E047.57.21.459
N029.12.07.585 E047.57.20.958
COORDTYPE:OTHER:REGION
N029.12.09.395 E047.57.20.050
N029.12.08.439 E047.57.20.552
N029.12.08.420 E047.57.20.505
N029.12.09.374 E047.57.20.005
COORDTYPE:OTHER:REGION
N029.12.11.153 E047.57.19.113
N029.12.10.198 E047.57.19.615
N029.12.10.179 E047.57.19.568
N029.12.11.132 E047.57.19.067
COORDTYPE:OTHER:REGION
N029.12.12.917 E047.57.18.173
N029.12.11.962 E047.57.18.675
N029.12.11.943 E047.57.18.628
N029.12.12.897 E047.57.18.127
COORDTYPE:OTHER:REGION
N029.12.14.663 E047.57.17.242
N029.12.13.708 E047.57.17.744
N029.12.13.689 E047.57.17.697
N029.12.14.643 E047.57.17.196
COORDTYPE:OTHER:REGION
N029.12.16.416 E047.57.16.308
N029.12.15.460 E047.57.16.810
N029.12.15.442 E047.57.16.763
N029.12.16.395 E047.57.16.262
COORDTYPE:OTHER:REGION
N029.12.18.192 E047.57.15.361
N029.12.17.237 E047.57.15.863
N029.12.17.218 E047.57.15.816
N029.12.18.172 E047.57.15.315
COORDTYPE:OTHER:REGION
N029.12.19.977 E047.57.14.453
N029.12.19.022 E047.57.14.954
N029.12.19.003 E047.57.14.907
N029.12.19.957 E047.57.14.407
COORDTYPE:OTHER:REGION
N029.12.21.738 E047.57.13.508
N029.12.20.783 E047.57.14.009
N029.12.20.764 E047.57.13.962
N029.12.21.717 E047.57.13.462
COORDTYPE:OTHER:REGION
N029.12.23.497 E047.57.12.564
N029.12.22.542 E047.57.13.065
N029.12.22.523 E047.57.13.018
N029.12.23.477 E047.57.12.518
COORDTYPE:OTHER:REGION
N029.12.25.275 E047.57.11.623
N029.12.24.320 E047.57.12.125
N029.12.24.301 E047.57.12.078
N029.12.25.255 E047.57.11.577
COORDTYPE:OTHER:REGION
N029.12.27.068 E047.57.10.675
N029.12.26.113 E047.57.11.177
N029.12.26.094 E047.57.11.130
N029.12.27.048 E047.57.10.629
COORDTYPE:OTHER:REGION
N029.12.28.789 E047.57.09.766
N029.12.27.834 E047.57.10.267
N029.12.27.815 E047.57.10.220
N029.12.28.768 E047.57.09.720
COORDTYPE:OTHER:REGION
N029.12.30.569 E047.57.08.808
N029.12.29.614 E047.57.09.310
N029.12.29.595 E047.57.09.263
N029.12.30.548 E047.57.08.762
COORDTYPE:OTHER:REGION
N029.12.32.347 E047.57.07.868
N029.12.31.392 E047.57.08.370
N029.12.31.373 E047.57.08.323
N029.12.32.327 E047.57.07.822
COORDTYPE:OTHER:REGION
N029.12.34.140 E047.57.06.920
N029.12.33.185 E047.57.07.422
N029.12.33.166 E047.57.07.375
N029.12.34.119 E047.57.06.874
COORDTYPE:OTHER:REGION
N029.12.35.861 E047.57.06.010
N029.12.34.905 E047.57.06.512
N029.12.34.886 E047.57.06.465
N029.12.35.840 E047.57.05.964
COORDTYPE:OTHER:REGION
N029.12.37.644 E047.57.05.051
N029.12.36.688 E047.57.05.553
N029.12.36.669 E047.57.05.506
N029.12.37.623 E047.57.05.005
COORDTYPE:OTHER:REGION
N029.12.39.422 E047.57.04.111
N029.12.38.466 E047.57.04.613
N029.12.38.448 E047.57.04.566
N029.12.39.401 E047.57.04.065
COORDTYPE:OTHER:REGION
N029.12.41.215 E047.57.03.163
N029.12.40.259 E047.57.03.665
N029.12.40.240 E047.57.03.618
N029.12.41.194 E047.57.03.117
COORDTYPE:OTHER:REGION
N029.12.42.935 E047.57.02.253
N029.12.41.980 E047.57.02.755
N029.12.41.961 E047.57.02.708
N029.12.42.914 E047.57.02.207
COORDTYPE:OTHER:REGION
N029.12.44.663 E047.57.01.324
N029.12.43.707 E047.57.01.826
N029.12.43.688 E047.57.01.779
N029.12.44.642 E047.57.01.278
COORDTYPE:OTHER:REGION
N029.12.46.441 E047.57.00.384
N029.12.45.485 E047.57.00.885
N029.12.45.467 E047.57.00.838
N029.12.46.420 E047.57.00.338
COORDTYPE:OTHER:REGION
N029.12.48.233 E047.56.59.436
N029.12.47.278 E047.56.59.937
N029.12.47.259 E047.56.59.890
N029.12.48.213 E047.56.59.390
COORDTYPE:OTHER:REGION
N029.12.49.954 E047.56.58.526
N029.12.48.999 E047.56.59.027
N029.12.48.980 E047.56.58.980
N029.12.49.933 E047.56.58.480
COORDTYPE:OTHER:REGION
N029.12.51.786 E047.56.57.541
N029.12.50.831 E047.56.58.042
N029.12.50.812 E047.56.57.995
N029.12.51.766 E047.56.57.495
COORDTYPE:OTHER:REGION
N029.12.53.564 E047.56.56.600
N029.12.52.609 E047.56.57.102
N029.12.52.590 E047.56.57.055
N029.12.53.544 E047.56.56.554
COORDTYPE:OTHER:REGION
N029.12.55.357 E047.56.55.652
N029.12.54.402 E047.56.56.154
N029.12.54.383 E047.56.56.107
N029.12.55.337 E047.56.55.606
COORDTYPE:OTHER:REGION
N029.12.57.078 E047.56.54.743
N029.12.56.123 E047.56.55.244
N029.12.56.104 E047.56.55.197
N029.12.57.057 E047.56.54.697
COORDTYPE:OTHER:REGION
N029.12.58.854 E047.56.53.787
N029.12.57.899 E047.56.54.289
N029.12.57.880 E047.56.54.242
N029.12.58.834 E047.56.53.741
COORDTYPE:OTHER:REGION
N029.13.00.633 E047.56.52.847
N029.12.59.677 E047.56.53.348
N029.12.59.658 E047.56.53.301
N029.13.00.612 E047.56.52.801
COORDTYPE:OTHER:REGION
N029.13.02.425 E047.56.51.899
N029.13.01.470 E047.56.52.400
N029.13.01.451 E047.56.52.353
N029.13.02.405 E047.56.51.853
COORDTYPE:OTHER:REGION
N029.13.04.146 E047.56.50.989
N029.13.03.191 E047.56.51.491
N029.13.03.172 E047.56.51.444
N029.13.04.125 E047.56.50.943
COORDTYPE:OTHER:REGION
N029.13.05.904 E047.56.50.043
N029.13.04.948 E047.56.50.545
N029.13.04.930 E047.56.50.498
N029.13.05.883 E047.56.49.997
COORDTYPE:OTHER:REGION
N029.13.07.682 E047.56.49.103
N029.13.06.727 E047.56.49.604
N029.13.06.708 E047.56.49.558
N029.13.07.661 E047.56.49.057
COORDTYPE:OTHER:REGION
N029.13.09.475 E047.56.48.155
N029.13.08.519 E047.56.48.656
N029.13.08.501 E047.56.48.610
N029.13.09.454 E047.56.48.109
COORDTYPE:OTHER:REGION
N029.13.11.195 E047.56.47.245
N029.13.10.240 E047.56.47.747
N029.13.10.221 E047.56.47.700
N029.13.11.175 E047.56.47.199
COORDTYPE:OTHER:REGION
N029.13.12.962 E047.56.46.286
N029.13.12.006 E047.56.46.788
N029.13.11.988 E047.56.46.741
N029.13.12.941 E047.56.46.240
COORDTYPE:OTHER:REGION
N029.13.14.740 E047.56.45.346
N029.13.13.785 E047.56.45.848
N029.13.13.766 E047.56.45.801
N029.13.14.719 E047.56.45.300
COORDTYPE:OTHER:REGION
N029.13.16.533 E047.56.44.398
N029.13.15.577 E047.56.44.900
N029.13.15.559 E047.56.44.853
N029.13.16.512 E047.56.44.352
COORDTYPE:OTHER:REGION
N029.13.18.253 E047.56.43.488
N029.13.17.298 E047.56.43.990
N029.13.17.279 E047.56.43.943
N029.13.18.233 E047.56.43.442
COORDTYPE:OTHER:REGION
N029.13.20.022 E047.56.42.528
N029.13.19.067 E047.56.43.030
N029.13.19.048 E047.56.42.983
N029.13.20.001 E047.56.42.482
COORDTYPE:OTHER:REGION
N029.13.21.800 E047.56.41.588
N029.13.20.845 E047.56.42.089
N029.13.20.826 E047.56.42.042
N029.13.21.780 E047.56.41.542
COORDTYPE:OTHER:REGION
N029.13.23.593 E047.56.40.640
N029.13.22.638 E047.56.41.141
N029.13.22.619 E047.56.41.094
N029.13.23.572 E047.56.40.594
COORDTYPE:OTHER:REGION
N029.13.25.314 E047.56.39.730
N029.13.24.358 E047.56.40.231
N029.13.24.339 E047.56.40.185
N029.13.25.293 E047.56.39.684
COORDTYPE:OTHER:REGION
N029.13.27.077 E047.56.38.772
N029.13.26.122 E047.56.39.274
N029.13.26.103 E047.56.39.227
N029.13.27.057 E047.56.38.726
COORDTYPE:OTHER:REGION
N029.13.28.856 E047.56.37.832
N029.13.27.900 E047.56.38.334
N029.13.27.881 E047.56.38.287
N029.13.28.835 E047.56.37.786
COORDTYPE:OTHER:REGION
N029.13.30.648 E047.56.36.884
N029.13.29.693 E047.56.37.386
N029.13.29.674 E047.56.37.339
N029.13.30.628 E047.56.36.838
COORDTYPE:OTHER:REGION
N029.13.32.369 E047.56.35.974
N029.13.31.414 E047.56.36.476
N029.13.31.395 E047.56.36.429
N029.13.32.348 E047.56.35.928
COORDTYPE:OTHER:REGION
N029.13.34.136 E047.56.35.015
N029.13.33.180 E047.56.35.516
N029.13.33.162 E047.56.35.470
N029.13.34.115 E047.56.34.969
COORDTYPE:OTHER:REGION
N029.13.35.914 E047.56.34.075
N029.13.34.959 E047.56.34.576
N029.13.34.940 E047.56.34.529
N029.13.35.893 E047.56.34.029
COORDTYPE:OTHER:REGION
N029.13.37.707 E047.56.33.127
N029.13.36.751 E047.56.33.628
N029.13.36.733 E047.56.33.581
N029.13.37.686 E047.56.33.081
COORDTYPE:OTHER:REGION
N029.13.39.427 E047.56.32.217
N029.13.38.472 E047.56.32.718
N029.13.38.453 E047.56.32.671
N029.13.39.407 E047.56.32.171
COORDTYPE:OTHER:REGION
N029.13.37.335 E047.56.32.820
N029.13.36.663 E047.56.33.178
N029.13.36.636 E047.56.33.110
N029.13.37.307 E047.56.32.756
COORDTYPE:OTHER:REGION
N029.13.37.289 E047.56.32.713
N029.13.36.617 E047.56.33.071
N029.13.36.589 E047.56.33.002
N029.13.37.261 E047.56.32.649
COORDTYPE:OTHER:REGION
N029.13.37.242 E047.56.32.606
N029.13.36.570 E047.56.32.964
N029.13.36.543 E047.56.32.896
N029.13.37.215 E047.56.32.542
COORDTYPE:OTHER:REGION
N029.13.37.754 E047.56.33.862
N029.13.37.082 E047.56.34.220
N029.13.37.055 E047.56.34.152
N029.13.37.727 E047.56.33.798
COORDTYPE:OTHER:REGION
N029.13.37.708 E047.56.33.754
N029.13.37.036 E047.56.34.112
N029.13.37.009 E047.56.34.044
N029.13.37.680 E047.56.33.691
COORDTYPE:OTHER:REGION
N029.13.37.662 E047.56.33.648
N029.13.36.990 E047.56.34.006
N029.13.36.962 E047.56.33.937
N029.13.37.634 E047.56.33.584
COORDTYPE:OTHER:REGION
N029.13.32.926 E047.56.35.175
N029.13.32.254 E047.56.35.533
N029.13.32.226 E047.56.35.465
N029.13.32.898 E047.56.35.112
COORDTYPE:OTHER:REGION
N029.13.32.879 E047.56.35.068
N029.13.32.207 E047.56.35.426
N029.13.32.180 E047.56.35.358
N029.13.32.851 E047.56.35.004
COORDTYPE:OTHER:REGION
N029.13.32.833 E047.56.34.961
N029.13.32.161 E047.56.35.319
N029.13.32.134 E047.56.35.251
N029.13.32.805 E047.56.34.898
COORDTYPE:OTHER:REGION
N029.13.33.345 E047.56.36.217
N029.13.32.673 E047.56.36.575
N029.13.32.645 E047.56.36.507
N029.13.33.317 E047.56.36.153
COORDTYPE:OTHER:REGION
N029.13.33.298 E047.56.36.110
N029.13.32.626 E047.56.36.468
N029.13.32.599 E047.56.36.399
N029.13.33.271 E047.56.36.046
COORDTYPE:OTHER:REGION
N029.13.33.252 E047.56.36.003
N029.13.32.580 E047.56.36.361
N029.13.32.553 E047.56.36.293
N029.13.33.224 E047.56.35.939
COORDTYPE:OTHER:REGION
N029.11.32.032 E047.57.39.450
N029.11.31.360 E047.57.39.808
N029.11.31.332 E047.57.39.740
N029.11.32.004 E047.57.39.386
COORDTYPE:OTHER:REGION
N029.11.31.985 E047.57.39.342
N029.11.31.313 E047.57.39.700
N029.11.31.286 E047.57.39.632
N029.11.31.957 E047.57.39.279
COORDTYPE:OTHER:REGION
N029.11.31.939 E047.57.39.236
N029.11.31.267 E047.57.39.594
N029.11.31.239 E047.57.39.525
N029.11.31.911 E047.57.39.172
COORDTYPE:OTHER:REGION
N029.11.32.451 E047.57.40.492
N029.11.31.779 E047.57.40.849
N029.11.31.751 E047.57.40.781
N029.11.32.423 E047.57.40.428
COORDTYPE:OTHER:REGION
N029.11.32.404 E047.57.40.384
N029.11.31.732 E047.57.40.742
N029.11.31.705 E047.57.40.674
N029.11.32.376 E047.57.40.320
COORDTYPE:OTHER:REGION
N029.11.32.358 E047.57.40.277
N029.11.31.686 E047.57.40.635
N029.11.31.659 E047.57.40.567
N029.11.32.330 E047.57.40.214
COORDTYPE:OTHER:REGION
N029.11.36.492 E047.57.37.128
N029.11.35.820 E047.57.37.486
N029.11.35.792 E047.57.37.417
N029.11.36.464 E047.57.37.064
COORDTYPE:OTHER:REGION
N029.11.36.445 E047.57.37.020
N029.11.35.773 E047.57.37.378
N029.11.35.746 E047.57.37.310
N029.11.36.417 E047.57.36.957
COORDTYPE:OTHER:REGION
N029.11.36.399 E047.57.36.913
N029.11.35.727 E047.57.37.271
N029.11.35.700 E047.57.37.203
N029.11.36.371 E047.57.36.850
COORDTYPE:OTHER:REGION
N029.11.36.911 E047.57.38.169
N029.11.36.239 E047.57.38.527
N029.11.36.212 E047.57.38.459
N029.11.36.883 E047.57.38.106
COORDTYPE:OTHER:REGION
N029.11.36.864 E047.57.38.062
N029.11.36.192 E047.57.38.420
N029.11.36.165 E047.57.38.352
N029.11.36.837 E047.57.37.998
COORDTYPE:OTHER:REGION
N029.11.36.818 E047.57.37.955
N029.11.36.146 E047.57.38.313
N029.11.36.119 E047.57.38.245
N029.11.36.790 E047.57.37.892
COORDTYPE:OTHER:REGION
N029.11.45.296 E047.57.32.430
N029.11.44.624 E047.57.32.788
N029.11.44.597 E047.57.32.719
N029.11.45.268 E047.57.32.366
COORDTYPE:OTHER:REGION
N029.11.45.249 E047.57.32.322
N029.11.44.577 E047.57.32.680
N029.11.44.550 E047.57.32.612
N029.11.45.222 E047.57.32.259
COORDTYPE:OTHER:REGION
N029.11.45.669 E047.57.33.364
N029.11.44.997 E047.57.33.722
N029.11.44.969 E047.57.33.654
N029.11.45.641 E047.57.33.300
COORDTYPE:OTHER:REGION
N029.11.45.622 E047.57.33.257
N029.11.44.950 E047.57.33.615
N029.11.44.923 E047.57.33.547
N029.11.45.595 E047.57.33.194
COORDTYPE:OTHER:REGION
N029.13.24.101 E047.56.39.874
N029.13.23.429 E047.56.40.232
N029.13.23.401 E047.56.40.164
N029.13.24.073 E047.56.39.811
COORDTYPE:OTHER:REGION
N029.13.24.054 E047.56.39.767
N029.13.23.382 E047.56.40.125
N029.13.23.355 E047.56.40.057
N029.13.24.026 E047.56.39.703
COORDTYPE:OTHER:REGION
N029.13.24.473 E047.56.40.809
N029.13.23.801 E047.56.41.167
N029.13.23.774 E047.56.41.098
N029.13.24.446 E047.56.40.745
COORDTYPE:OTHER:REGION
N029.13.24.427 E047.56.40.702
N029.13.23.755 E047.56.41.060
N029.13.23.728 E047.56.40.992
N029.13.24.399 E047.56.40.638
COORDTYPE:OTHER:REGION
N029.13.19.675 E047.56.42.218
N029.13.19.003 E047.56.42.576
N029.13.18.976 E047.56.42.508
N029.13.19.647 E047.56.42.155
COORDTYPE:OTHER:REGION
N029.13.20.002 E047.56.43.046
N029.13.19.330 E047.56.43.404
N029.13.19.302 E047.56.43.336
N029.13.19.974 E047.56.42.982
COORDTYPE:OTHER:REGION
N029.13.15.264 E047.56.44.555
N029.13.14.592 E047.56.44.913
N029.13.14.565 E047.56.44.845
N029.13.15.237 E047.56.44.491
COORDTYPE:OTHER:REGION
N029.13.15.591 E047.56.45.382
N029.13.14.919 E047.56.45.740
N029.13.14.891 E047.56.45.672
N029.13.15.563 E047.56.45.319
COORDTYPE:OTHER:REGION
N029.11.49.697 E047.57.30.052
N029.11.49.025 E047.57.30.410
N029.11.48.997 E047.57.30.342
N029.11.49.669 E047.57.29.988
COORDTYPE:OTHER:REGION
N029.11.50.023 E047.57.30.880
N029.11.49.351 E047.57.31.238
N029.11.49.324 E047.57.31.169
N029.11.49.995 E047.57.30.816
COORDTYPE:OTHER:REGION
N029.11.54.101 E047.57.27.711
N029.11.53.429 E047.57.28.068
N029.11.53.402 E047.57.28.000
N029.11.54.073 E047.57.27.647
COORDTYPE:OTHER:REGION
N029.11.54.427 E047.57.28.538
N029.11.53.755 E047.57.28.896
N029.11.53.728 E047.57.28.828
N029.11.54.400 E047.57.28.474
COORDTYPE:OTHER:REGION
N029.11.40.331 E047.57.36.369
N029.11.38.968 E047.57.37.086
N029.11.38.832 E047.57.36.726
N029.11.40.180 E047.57.36.013
COORDTYPE:OTHER:REGION
N029.11.39.871 E047.57.35.288
N029.11.38.509 E047.57.36.005
